# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float64}
# - {name: time, unit: d, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: uncertainty, datatype: float64}
# - {name: planet_model, datatype: float64}
# - {name: systematics_model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# meta: {name: WASP-39b, time_label: Time from Mid-Transit, tscale: linear, wscale: log}
# schema: astropy-2.0
wavelength time flux uncertainty planet_model systematics_model model residuals
4.281326794105858 0.03111169319406981 0.977159208574145 0.00038805796998641923 0.9776163178063738 1.0037980040121586 0.9776319423879956 -0.000472733813850601
4.281326794105858 0.03179722809971208 0.9773249523443734 0.0003880584554997896 0.977646730979348 1.0037967481257188 0.9776622568527719 -0.0003373045083984172
4.281326794105858 0.03248276347101564 0.9775508769920382 0.00038805893017454355 0.9776785609052091 1.0037955202787674 0.9776939800361903 -0.00014310304415210418
4.281326794105858 0.0331682988423192 0.977781366180723 0.00038805924575167184 0.9777117599742972 1.0037947039732389 0.9777270824061752 5.4283774547747576e-05
4.281326794105858 0.03385383421362276 0.9770994971646253 0.00038805970852239414 0.9777465840952279 1.0037935069234294 0.9777618154748824 -0.0006623183102570929
4.281326794105858 0.03453936911926503 0.9774585910153631 0.000388059925719672 0.9777829434689235 1.003792945099848 0.9777980856058412 -0.0003394945904781066
4.281326794105858 0.0352249040249073 0.9778289747426967 0.0003880604736030472 0.97782135371197 1.0037915278942726 0.9778364414740148 -7.466731318128694e-06
4.281326794105858 0.03591043939621086 0.9780834108635754 0.00038806081154125105 0.9778613401364648 1.0037906537542 0.9778763781518548 0.00020703271172062276
4.281326794105858 0.036595974767514416 0.9773743595421268 0.00038806127800471347 0.9779037683989525 1.0037894471621218 0.9779187770645134 -0.0005444175223865422
4.281326794105858 0.03728150967315669 0.9780673801466605 0.00038806174206805504 0.977948457505406 1.0037882467812684 0.9779634442533479 0.00010393589331259001
4.281326794105858 0.03796704457879896 0.9774014074187118 0.0003880619852055823 0.977995747444506 1.0037876178647511 0.9780107130021625 -0.0006093055834506256
4.281326794105858 0.03865257995010252 0.9783536640181723 0.00038806221394175813 0.9780461910186625 1.0037870262004953 0.9780611702913483 0.00029249372682393915
4.281326794105858 0.039338115321406075 0.9779924499863825 0.0003880625892195156 0.97809956282402 1.0037860554835165 0.9781145893587303 -0.00012213937234784034
4.281326794105858 0.040023650227048346 0.9781073220837663 0.0003880632296782969 0.9781575819437749 1.0037843988370099 0.9781726733484338 -6.535126466755692e-05
4.281326794105858 0.040709185598351905 0.9781943066754051 0.00038806360675633746 0.9782193770174816 1.0037834234684166 0.9782345997186953 -4.0293043290229313e-05
4.281326794105858 0.041394720503994176 0.9786691643154438 0.00038806406851522125 0.9782870693147345 1.003782229062774 0.9783024116532651 0.000366752662178671
4.281326794105858 0.042080255875297734 0.978277705802477 0.0003880644061888646 0.978372552376144 1.0037813556232185 0.9783873770271517 -0.00010967122467475665
4.281326794105858 0.04276579124660129 0.9784138255585965 0.00038806423218833586 0.97870106190806 1.0037818056994485 0.9787130117927937 -0.000299186234197224
4.281326794105858 0.04345132615224356 0.9793498183428159 0.0003880646670804411 0.9792156444911922 1.0037806807921335 0.9792261656232261 0.00012365271958980628
4.281326794105858 0.044136861057885834 0.9798114081411967 0.0003880651283869702 0.9798444005304783 1.0037794875630903 0.9798538290714068 -4.242093021011861e-05
4.281326794105858 0.04482239642918939 0.9805235878577522 0.0003880652109543077 0.9805586552234355 1.0037792739922846 0.9805671658633861 -4.357800563392633e-05
4.281326794105858 0.04550793180049295 0.9811823860071807 0.00038806569022921655 0.9813416581851526 1.003778034289234 0.9813493370880412 -0.00016695108086051125
4.281326794105858 0.04619346670613522 0.9815643339755299 0.0003880658948600493 0.9821787986771743 1.0037775049875413 0.9821857202817103 -0.0006213863061803604
4.281326794105858 0.04687900161177749 0.9836219569328313 0.00038806624883328135 0.9830608209801263 1.003776589395503 0.983067023806249 0.0005549331265822799
4.281326794105858 0.04756453698308105 0.9853477527642291 0.000388066522372007 0.9839788161672044 1.0037758818576115 0.9839843051104022 0.0013634476538268991
4.281326794105858 0.04825007235438461 0.984474732696477 0.0003880671419574206 0.9849259903246104 1.0037742792357254 0.9849308244599143 -0.0004560917634373052
4.281326794105858 0.04893560726002688 0.985446681258188 0.0003880673938390859 0.9858942011597394 1.0037736277191562 0.9858983677178679 -0.00045168645967985643
4.281326794105858 0.04962114263133044 0.9864896510851651 0.00038806773224432325 0.9868779423689655 1.0037727524022346 0.9868814685690411 -0.00039181748387606685
4.281326794105858 0.05030667753697271 0.9873544228164112 0.000388068033214571 0.9878712187007079 1.0037719739157114 0.9878740990156343 -0.0005196761992231069
4.281326794105858 0.05099221290827627 0.9886907625844115 0.00038806837202162985 0.9888684641110229 1.0037710975623295 0.9888707200457959 -0.00017995746138443902
4.281326794105858 0.05167774827957983 0.9900255439717436 0.0003880687066936295 0.9898647850232599 1.0037702319061335 0.9898663962108293 0.00015914776091430216
4.281326794105858 0.0523632831852221 0.990815471272489 0.0003880689437994273 0.9908541602379021 1.0037696186137135 0.9908550946115883 -3.962333909923732e-05
4.281326794105858 0.05304881809086437 0.9917514173332891 0.00038806912030721997 0.9918317110909615 1.0037691620631908 0.9918319476568063 -8.053032351718059e-05
4.281326794105858 0.05373435346216793 0.9931212581182861 0.0003880696267159936 0.9927924437515211 1.0037678522015696 0.9927919605131812 0.0003292976051049168
4.281326794105858 0.054419888833471486 0.9938512329744605 0.0003880699541469255 0.9937305782793115 1.003767005280442 0.9937293378124448 0.00012189516201577266
4.281326794105858 0.05510542373911376 0.9944489782708784 0.00038807003719052645 0.9946404504553447 1.0037667904830634 0.9946384355354884 -0.00018945726460994905
4.281326794105858 0.05579095864475603 0.9956437374753072 0.0003880702259651267 0.9955160568444873 1.0037663022062981 0.9955132021396595 0.0001305353356476635
4.281326794105858 0.056476494016059586 0.9961751098671706 0.00038807060326152886 0.9963506790893126 1.0037653263080693 0.996346948192094 -0.00017183832492340123
4.281326794105858 0.057162029387363145 0.9971344777648209 0.0003880708706766552 0.9971367107906217 1.00376463462505 0.9971320067130833 2.4710517375625685e-06
4.281326794105858 0.057847564293005416 0.9981257569337758 0.0003880711882314327 0.9978656198184047 1.0037638132544744 0.9978598994012077 0.0002658575325681367
4.281326794105858 0.058533099664308974 0.9986006405557561 0.00038807167332031815 0.9985267822796832 1.0037625585515344 0.9985199082027761 8.073235298000636e-05
4.281326794105858 0.059218634569951245 0.9986163387087661 0.00038807209920402395 0.9991060325022924 1.003761456987884 0.9990978722814057 -0.00048153357263958085
4.281326794105858 0.0599041699412548 0.9993558965313045 0.00038807247672297733 0.9995828648968301 1.0037604805234415 0.9995732350349389 -0.0002173385036343678
4.281326794105858 0.06058970531255836 1.000104230415181 0.0003880728904723054 0.9999181091236257 1.0037594103501968 0.9999064619327132 0.00019776848246788603
4.281326794105858 0.06127524021820063 0.9994240953365225 0.00038807299459263947 1.0 1.0037591410406428 0.9999860470071591 -0.0005619516706365513
4.281326794105858 0.061960775123842904 0.9991642137279054 0.00038807331762358505 1.0 1.003758305514855 0.9999860558901061 -0.0008218421622007144
4.281326794105858 0.06264631049514646 0.9997543980486396 0.0003880736605954649 1.0 1.0037574184129774 0.9999860627431608 -0.0002316646945211831
4.281326794105858 0.06333184586645002 1.00010459951833 0.0003880739904947512 1.0 1.003756565125037 0.9999860689379966 0.00011853058033339803
4.281326794105858 0.06401738077209229 0.9997335249708434 0.0003880743258662833 1.0 1.0037556976845634 0.9999860809756895 -0.00025255600484608287
4.281326794105858 0.06470291567773456 0.9999906632486726 0.0003880746344531343 1.0 1.0037548995241519 0.9999860956259429 4.5676227297120064e-06
4.281326794105858 0.06538845104903812 1.0000139383116733 0.00038807492846687014 1.0 1.0037541390583082 0.9999861056145307 2.7832697142571305e-05
4.281326794105858 0.06607398642034168 0.9993588691977685 0.0003880752621806904 1.0 1.0037532759096848 0.9999861147628759 -0.0006272455651074038
4.281326794105858 0.06675952179164524 1.0002186622004618 0.00038807559508806036 1.0 1.003752414848419 0.99998612254379 0.0002325396566718041
4.281326794105858 0.06744505669728751 0.9999905046210027 0.000388075910329551 1.0 1.0037515994811181 0.9999861312535562 4.373367446519616e-06
4.281326794105858 0.06813059160292978 1.0005372619491724 0.000388076250073664 1.0 1.003750720739642 0.9999861394621774 0.0005511224869949594
4.281326794105858 0.06881612697423334 0.999853471701067 0.000388076554203498 1.0 1.0037499341151044 0.999986149731925 -0.00013267803085803553
4.281326794105858 0.0695016623455369 1.000309502922717 0.00038807686381509546 1.0 1.0037491333133828 0.9999861627662523 0.00032334015646462433
4.281326794105858 0.07018719725117917 0.9998360678336552 0.0003880771990009603 1.0 1.003748266365976 0.9999861725611144 -0.00015010472745924375
4.281326794105858 0.07087273215682144 0.9996992254885192 0.00038807752298700734 1.0 1.0037474283879595 0.9999861795939816 -0.0002869541054624225
4.281326794105858 0.071558267528125 0.9996273526703785 0.0003880778478170408 1.0 1.0037465882284073 0.9999861900699043 -0.00035883739952580207
4.281326794105858 0.07224380289942856 0.999743875552742 0.0003880781960392414 1.0 1.003745687567537 0.9999862012553551 -0.00024232570261306652
4.281326794105858 0.07292933780507083 1.0001040344000374 0.0003880785131297669 1.0 1.0037448674287333 0.9999862147120353 0.00011781968800206322
4.281326794105858 0.0736148727107131 1.0005840724366144 0.0003880788246866375 1.0 1.003744061603757 0.9999862256969511 0.0005978467396633436
4.281326794105858 0.07430040808201666 0.9999818751070365 0.0003880791430307945 1.0 1.0037432382251679 0.9999862404215331 -4.365314496546091e-06
4.281326794105858 0.07498594345332021 0.9998098628512981 0.0003880794560237244 1.0 1.0037424286885328 0.9999862506612377 -0.00017638780993955994
4.281326794105858 0.07567147882462377 0.9996264685898316 0.00038807977386792454 1.0 1.003741606605727 0.9999862611835761 -0.00035979259374452344
4.281326794105858 0.07635701373026604 1.0001498130643327 0.00038808005951894474 1.0 1.003740867789581 0.9999862713360822 0.00016354172825050473
4.281326794105858 0.07704254863590831 0.999908583457657 0.0003880803593609498 1.0 1.0037400922706268 0.9999862802715602 -7.769681390323857e-05
4.281326794105858 0.07772808400721187 0.9997787277222143 0.0003880806888337864 1.0 1.0037392401151217 0.9999862911460814 -0.00020756342386707427
4.281326794105858 0.07841361937851543 0.9996232739073441 0.0003880809997204044 1.0 1.003738436032732 0.9999863004277567 -0.00036302652041264594
4.281326794105858 0.0790991542841577 1.0000691074082517 0.00038808129872742786 1.0 1.003737662677141 0.9999863150531657 8.279235508601435e-05
4.281326794105858 0.07978468918979997 0.9996733413179436 0.0003880816271521702 1.0 1.0037368132365592 0.9999863243195539 -0.0003129830016103119
4.281326794105858 0.08047022456110353 1.0001485841834503 0.0003880819158232003 1.0 1.003736066616508 0.9999863361613753 0.00016224802207498445
4.281326794105858 0.08115575993240709 1.0000372957935788 0.0003880822150771247 1.0 1.003735292625984 0.999986342780176 5.095301340285463e-05
4.281326794105858 0.08184129483804936 0.9998191532847153 0.0003880825017420161 1.0 1.0037345511968616 0.9999863542044113 -0.00016720091969602002
4.281326794105858 0.08252682974369163 0.9994530576014944 0.0003880828242693368 1.0 1.0037337170145808 0.9999863615449065 -0.0005333039434121112
4.281326794105858 0.08321236511499519 0.999555108728426 0.0003880831412795566 1.0 1.0037328971030401 0.9999863748049729 -0.00043126607654686566
4.281326794105858 0.08389790048629875 1.0002964147399678 0.0003880834469951347 1.0 1.0037321064050981 0.9999863884181832 0.00031002632178456224
4.281326794105858 0.08458343585760231 0.9997204834033253 0.0003880837522179737 1.0 1.0037313169828115 0.9999863991720899 -0.00026591576876455747
4.281326794105858 0.08526897076324458 0.9995515642294295 0.00038808403833306537 1.0 1.0037305769815503 0.9999864113290028 -0.00043484709957331
4.281326794105858 0.08595450566888685 1.0000442871133988 0.00038808435541075163 1.0 1.0037297569006465 0.9999864171882831 5.786992511569444e-05
4.281326794105858 0.08664004104019041 1.000130831772382 0.0003880846443868335 1.0 1.0037290095021172 0.9999864212706264 0.00014441050175562076
4.281326794105858 0.08732557641149397 0.9999524165563389 0.00038808494923612803 1.0 1.0037282210508232 0.9999864318846134 -3.401532827451703e-05
4.281326794105858 0.08801111131713624 1.0005869165756671 0.0003880852447579022 1.0 1.003727456725076 0.9999864423579621 0.0006004742177050382
4.281326794105858 0.08869664622277851 1.0000886526440977 0.0003880855106702754 1.0 1.003726768980899 0.9999864574146613 0.00010219522943644144
4.281326794105858 0.08938218159408207 1.000042350098732 0.00038808579136275417 1.0 1.0037260430111237 0.9999864676789597 5.588241977239061e-05
4.281326794105858 0.09006771696538562 0.9999494540948665 0.0003880860767532812 1.0 1.0037253048916148 0.9999864827937303 -3.7028698863794673e-05
4.281326794105858 0.0907532518710279 0.9993647423311477 0.00038808637867080104 1.0 1.003724524028716 0.9999864921611271 -0.0006217498299794233
4.281326794105858 0.09143878677667017 0.9998887709989037 0.0003880866476383302 1.0 1.0037238283868875 0.9999864992708061 -9.772827190235311e-05
4.281326794105858 0.09212432214797373 1.0000844497536316 0.0003880869199238631 1.0 1.003723124164551 0.9999865121280637 9.793762556797869e-05
4.281326794105858 0.09280985751927728 0.9994549612377192 0.00038808721745568325 1.0 1.0037223546479201 0.9999865250247997 -0.0005315637870805245
4.281326794105858 0.09349539289058084 0.9999860559673989 0.0003880874912217428 1.0 1.0037216465985237 0.9999865388943165 -4.829269176775952e-07
4.281326794105858 0.09418092779622311 0.9998923529907154 0.00038808776698946766 1.0 1.00372093337317 0.9999865517050751 -9.419871435967231e-05
4.281326794105858 0.09486646270186538 0.9999125642433272 0.0003880880404743336 1.0 1.0037202260530358 0.9999865576418434 -7.399339851621445e-05
4.281326794105858 0.09555199807316894 0.9992715829300428 0.0003880883298708717 1.0 1.003719477581267 0.9999865643344534 -0.0007149814044106195
4.281326794105858 0.0962375334444725 1.0000149564859764 0.0003880885933064494 1.0 1.0037187962537946 0.9999865812275461 2.8375258430246575e-05
4.281326794105858 0.09692306835011477 0.9999716916727766 0.00038808887988549614 1.0 1.0037180550710636 0.9999865919673327 -1.4900294556197125e-05
4.281326794105858 0.09760860325575704 1.0002674300020433 0.00038808916909657625 1.0 1.0037173070821839 0.9999866083991626 0.0002808216028806765
4.281326794105858 0.0982941386270606 1.0002713473908207 0.000388089439473608 1.0 1.003716607804959 0.9999866205900708 0.0002847268007498682
4.281326794105858 0.09897967399836416 1.000657214906142 0.0003880897381844667 1.0 1.0037158352489743 0.9999866239288575 0.000670590977284391
4.281326794105858 0.09966520890400643 1.000056846129228 0.00038809003325883596 1.0 1.0037150720992112 0.9999866344842232 7.021164500486954e-05
4.281326794105858 0.1003507438096487 0.9996136913435104 0.00038809029416751213 1.0 1.0037143973130218 0.9999866472206919 -0.00037295587718144674
4.281326794105858 0.10103627918095226 1.0001779444813905 0.0003880905919743546 1.0 1.0037136270984854 0.9999866575397557 0.0001912869416348384
4.281326794105858 0.10172181455225582 0.9996738476759617 0.00038809088224090523 1.0 1.0037128763864598 0.9999866684167669 -0.0003128207408051864
